287;104;235;220;land;false;desert;1
288;115;226;161;land;false;desert;1
289;215;217;169;land;false;urban;1
290;186;220;119;land;true;forest;1
291;165;125;235;land;false;desert;1
292;236;237;93;land;false;plains;1
293;224;160;170;land;false;desert;1
294;187;226;144;land;false;hills;1
295;194;231;178;land;false;desert;1
296;189;208;236;land;false;desert;1
297;135;207;195;land;false;desert;1
298;181;150;254;land;false;desert;1
299;99;234;218;land;false;plains;1
300;187;249;148;land;false;forest;1
301;175;141;240;land;false;forest;1
302;94;191;226;land;true;plains;1
303;201;221;119;land;false;desert;1
304;95;245;252;land;false;plains;1
305;230;161;207;land;false;desert;1
306;213;137;206;land;false;mountain;1
307;216;130;198;land;false;mountain;1
308;140;169;226;land;false;plains;1
309;230;251;94;land;false;hills;1
310;50;211;252;land;false;mountain;1
311;243;243;107;land;false;mountain;1
312;149;218;169;land;false;plains;1
313;248;221;115;land;false;hills;1
314;94;189;219;land;false;hills;1
315;205;92;206;land;false;desert;1
316;140;247;155;land;false;plains;1
317;216;236;201;land;true;desert;1
318;184;105;235;land;false;forest;1
319;144;220;233;land;false;hills;1
320;219;233;212;land;false;mountain;1
321;224;182;239;land;false;mountain;1
322;204;185;226;land;false;urban;1
323;194;204;162;land;false;desert;1
324;154;198;196;land;false;desert;1
325;207;186;177;land;false;desert;1
326;216;207;86;land;false;plains;1
327;103;236;217;land;false;mountain;1
328;219;145;200;land;false;plains;1
329;211;113;249;land;true;desert;1
330;219;176;217;land;true;marsh;1
331;69;221;217;land;false;desert;1
332;162;226;156;land;false;marsh;1
333;246;226;168;land;false;mountain;1
334;226;228;74;land;false;mountain;1
335;206;249;194;land;false;mountain;1
336;245;233;52;land;false;forest;1
337;190;147;216;land;false;plains;1
338;117;143;250;land;true;desert;1
339;229;243;211;land;false;forest;1
340;199;125;184;land;false;plains;1
341;213;226;96;land;false;urban;1
342;69;224;223;land;false;desert;1
343;103;238;201;land;false;desert;1
344;209;153;147;land;true;plains;1
345;209;216;106;land;false;marsh;1
346;252;127;137;land;true;forest;1
347;250;161;106;land;true;plains;1
348;198;219;139;land;true;marsh;1
349;159;120;237;land;false;urban;1
350;206;231;185;land;false;plains;1
351;169;189;220;land;false;desert;1
352;195;223;231;land;false;mountain;1
353;212;221;71;land;false;desert;1
354;210;222;72;land;true;hills;1
355;250;219;128;land;false;plains;1
356;128;228;230;land;false;hills;1
357;239;154;191;land;true;mountain;1
358;201;211;159;land;false;desert;1
359;203;200;113;land;false;mountain;1
360;228;140;233;land;false;desert;1
361;34;245;230;land;false;plains;1
362;117;219;217;land;true;desert;1
363;165;222;162;land;false;plains;1
364;179;253;165;land;true;desert;1
365;196;225;224;land;true;desert;1
366;227;231;200;land;false;hills;1
367;193;134;175;land;false;mountain;1
368;153;130;239;land;false;mountain;1
369;215;227;215;land;false;forest;1
370;183;203;149;land;false;mountain;1
371;239;236;35;land;false;mountain;1
372;196;219;225;land;false;mountain;1
373;76;253;247;land;true;plains;1
374;115;247;225;land;true;plains;1
375;130;241;194;land;false;mountain;1
376;163;191;231;land;false;hills;1
377;168;184;178;land;true;marsh;1
378;228;187;157;land;false;urban;1
379;154;200;153;land;false;forest;1
380;143;217;235;land;false;hills;1
381;77;212;243;land;true;mountain;1
382;246;207;61;land;false;forest;1
383;189;239;155;land;true;desert;1
384;87;182;240;land;false;desert;1
385;174;240;87;land;false;desert;1
386;198;242;75;land;false;plains;1
387;217;222;62;land;false;urban;1
388;252;124;135;land;true;plains;1
389;184;232;155;land;true;marsh;1
390;252;39;220;land;false;mountain;1
391;242;157;199;land;false;forest;1
392;181;232;118;land;false;desert;1
393;179;101;226;land;false;hills;1
394;164;123;233;land;false;forest;1
395;225;148;226;land;false;forest;1
396;193;210;228;land;false;plains;1
397;229;92;207;land;true;hills;1
398;176;210;241;land;false;mountain;1
399;119;221;199;land;false;desert;1
400;244;195;150;land;false;mountain;1
401;184;177;216;land;false;desert;1
402;198;157;245;land;false;forest;1
403;242;158;161;land;false;plains;1
404;157;212;145;land;false;mountain;1
405;214;199;212;land;false;desert;1
406;219;169;186;land;false;desert;1
407;177;252;114;land;false;hills;1
408;205;130;224;land;false;forest;1
409;200;143;220;land;false;forest;1
410;81;238;196;land;false;marsh;1
411;163;146;232;land;false;mountain;1
412;22;244;242;land;false;desert;1
413;202;192;215;land;false;plains;1
414;219;174;208;land;false;mountain;1
415;160;211;226;land;false;forest;1
416;189;150;200;land;false;desert;1
417;144;202;164;land;false;plains;1
418;115;235;183;land;true;desert;1
419;230;188;128;land;false;desert;1
420;242;237;172;land;false;desert;1
421;219;155;170;land;false;urban;1
422;156;180;190;land;false;desert;1
423;202;114;227;land;false;plains;1
424;245;109;245;land;false;desert;1
425;156;248;223;land;false;forest;1
426;143;221;244;land;false;desert;1
427;153;184;200;land;false;forest;1
428;163;157;198;land;false;mountain;1
429;247;182;175;land;false;desert;1
430;224;194;181;land;false;urban;1
431;202;249;132;land;false;plains;1
432;254;69;227;land;false;desert;1
433;87;206;223;land;false;forest;1
434;150;133;238;land;false;forest;1
435;186;194;234;land;true;desert;1
436;151;218;253;land;false;forest;1
437;240;140;251;land;true;desert;1
438;138;250;221;land;true;desert;1
439;234;178;202;land;false;urban;1
440;174;216;223;land;true;forest;1
441;160;226;222;land;true;plains;1
442;210;208;229;land;false;urban;1
443;223;123;251;land;false;desert;1
444;231;229;112;land;false;urban;1
445;165;244;159;land;false;plains;1
446;165;240;251;land;false;mountain;1
447;236;205;179;land;false;urban;1
448;122;189;209;land;false;desert;1
449;101;173;248;land;false;forest;1
450;220;157;124;land;true;desert;1
451;238;86;239;land;true;forest;1
452;206;124;238;land;false;mountain;1
453;103;179;227;land;false;forest;1
454;221;164;125;land;false;forest;1
455;186;233;100;land;true;forest;1
456;247;175;92;land;false;forest;1
457;222;152;187;land;true;desert;1
458;233;95;230;land;false;desert;1
459;251;186;204;land;false;mountain;1
460;189;177;220;land;false;mountain;1
461;250;221;158;land;true;desert;1
462;113;238;188;land;false;urban;1
463;222;197;115;land;false;mountain;1
464;200;195;200;land;false;forest;1
465;99;249;155;land;true;marsh;1
466;207;187;151;land;false;forest;1
467;227;201;105;land;false;forest;1
468;164;159;234;land;false;mountain;1
469;248;203;94;land;false;desert;1
470;165;248;111;land;false;desert;1
471;239;244;154;land;false;desert;1
472;190;131;234;land;false;mountain;1
473;247;168;115;land;false;desert;1
474;196;242;121;land;true;forest;1
475;60;232;236;land;false;mountain;1
476;171;233;207;land;false;forest;1
477;239;76;205;land;false;mountain;1
478;241;178;224;land;false;forest;1
479;189;195;237;land;false;urban;1
480;54;199;248;land;true;forest;1
481;136;232;140;land;false;desert;1
482;196;185;157;land;true;desert;1
483;229;187;159;land;false;mountain;1
484;220;211;72;land;false;mountain;1
485;186;215;132;land;false;mountain;1
486;185;77;241;land;false;desert;1
487;232;128;168;land;true;desert;1
488;249;202;86;land;false;forest;1
489;115;212;240;land;false;forest;1
490;253;79;228;land;false;forest;1
491;251;238;186;land;false;forest;1
492;152;152;242;land;false;mountain;1
493;159;180;225;land;false;desert;1
494;232;81;195;land;false;desert;1
495;164;125;247;land;false;plains;1
496;170;243;191;land;false;hills;1
497;240;151;155;land;false;urban;1
498;91;229;197;land;true;plains;1
499;247;197;149;land;true;plains;1
500;166;156;203;land;true;forest;1
501;221;135;244;land;false;forest;1
502;200;92;232;land;false;mountain;1
503;160;194;252;land;false;plains;1
504;235;204;167;land;false;mountain;1
505;197;228;114;land;false;forest;1
506;127;229;202;land;false;mountain;1
507;187;229;212;land;false;forest;1
508;97;230;189;land;false;desert;1
509;224;181;109;land;false;urban;1
510;217;209;220;land;true;forest;1
511;196;173;206;land;false;urban;1
512;179;194;235;land;false;desert;1
513;188;102;218;land;false;desert;1
514;98;200;243;land;false;mountain;1
515;242;111;246;land;false;forest;1
516;195;156;213;land;false;urban;1
517;251;168;173;land;false;hills;1
518;228;243;188;land;false;urban;1
519;178;196;193;land;true;plains;1
520;233;107;252;land;false;urban;1
521;240;92;181;land;false;hills;1
522;161;251;192;land;true;desert;1
523;174;197;179;land;false;plains;1
524;86;173;250;land;false;desert;1
525;176;171;168;land;false;mountain;1
526;252;136;163;land;false;plains;1
527;233;143;152;land;false;hills;1
528;189;252;212;land;false;plains;1
529;171;207;144;land;false;desert;1
530;110;195;197;land;false;forest;1
531;198;249;201;land;false;forest;1
532;219;239;69;land;false;hills;1
533;239;239;180;land;true;plains;1
534;222;188;128;land;false;mountain;1
535;191;165;254;land;true;forest;1
536;218;228;57;land;false;desert;1
537;116;191;218;land;true;marsh;1
538;239;153;114;land;false;mountain;1
539;236;231;197;land;false;forest;1
540;234;246;70;land;false;hills;1
541;253;23;252;land;false;desert;1
542;223;86;197;land;false;desert;1
543;222;207;173;land;false;desert;1
544;194;158;200;land;false;mountain;1
545;76;235;252;land;false;mountain;1
546;216;163;212;land;false;mountain;1
547;251;155;223;land;false;mountain;1
548;245;136;154;land;false;marsh;1
549;230;252;85;land;false;forest;1
550;227;231;237;land;true;desert;1
551;157;249;149;land;false;forest;1
552;235;141;197;land;false;mountain;1
553;235;181;127;land;false;plains;1
554;50;240;248;land;false;hills;1
555;191;228;128;land;false;forest;1
556;225;82;229;land;false;forest;1
557;239;185;171;land;false;urban;1
558;231;217;135;land;false;forest;1
559;170;254;114;land;false;hills;1
560;229;243;85;land;false;forest;1
561;172;194;179;land;false;mountain;1
562;250;181;73;land;false;desert;1
563;205;213;130;land;false;plains;1
564;189;169;219;land;false;plains;1
565;124;207;188;land;true;forest;1
566;233;210;227;land;false;mountain;1
567;137;180;201;land;true;plains;1
568;252;252;158;land;true;desert;1
569;91;228;196;land;true;marsh;1
570;198;150;193;land;false;forest;1
571;190;91;241;land;true;plains;1
572;221;170;111;land;true;forest;1
573;251;204;48;land;false;hills;1
574;238;127;139;land;false;mountain;1
575;240;192;76;land;false;desert;1
576;90;207;228;land;false;plains;1
577;251;85;190;land;false;forest;1
578;119;147;249;land;false;forest;1
579;71;238;195;land;false;urban;1
580;174;177;233;land;true;plains;1
581;234;149;160;land;false;desert;1
582;211;234;172;land;false;forest;1
583;149;112;248;land;false;mountain;1
584;254;233;130;land;false;desert;1
585;63;240;252;land;false;desert;1
586;136;204;242;land;false;urban;1
587;217;126;177;land;false;forest;1
588;25;244;245;land;false;plains;1
589;132;170;249;land;false;plains;1
590;241;90;185;land;false;forest;1
591;250;251;14;land;true;desert;1
592;239;226;196;land;false;forest;1
593;233;249;185;land;false;forest;1
594;158;193;242;land;true;plains;1
595;238;149;207;land;false;hills;1
596;237;249;117;land;false;hills;1
597;195;133;178;land;false;mountain;1
598;232;158;243;land;false;forest;1
599;135;219;172;land;true;desert;1
600;239;113;237;land;false;desert;1
601;250;219;113;land;false;forest;1
602;97;206;208;land;false;plains;1
603;188;158;196;land;false;urban;1
604;234;136;244;land;false;hills;1
605;218;143;140;land;false;urban;1
606;246;243;212;land;true;hills;1
607;248;249;33;land;true;plains;1
608;113;203;200;land;true;desert;1
609;251;205;233;land;false;forest;1
610;125;226;203;land;false;desert;1
611;237;64;249;land;false;mountain;1
612;195;117;229;land;false;marsh;1
613;86;201;252;land;false;desert;1
614;217;101;226;land;false;desert;1
615;245;86;191;land;false;mountain;1
616;181;234;151;land;false;desert;1
617;122;203;199;land;false;desert;1
618;137;187;218;land;true;hills;1
619;104;177;227;land;false;mountain;1
620;115;244;188;land;false;forest;1
621;172;152;231;land;false;urban;1
622;254;147;187;land;false;urban;1
623;225;238;183;land;false;desert;1
624;249;188;182;land;false;plains;1
625;215;224;159;land;false;desert;1
626;133;152;232;land;false;forest;1
627;190;157;237;land;false;forest;1
628;209;206;169;land;true;plains;1
629;115;191;235;land;false;plains;1
630;166;158;201;land;true;forest;1
631;239;245;123;land;false;desert;1
632;240;139;135;land;true;desert;1
633;229;116;176;land;false;plains;1
634;239;131;211;land;true;desert;1
635;197;241;235;land;true;plains;1
636;149;251;204;land;false;mountain;1
637;253;137;191;land;false;plains;1
638;154;154;213;land;false;plains;1
639;236;184;229;land;false;mountain;1
640;232;150;217;land;false;urban;1
641;243;132;194;land;true;mountain;1
642;203;228;139;land;false;hills;1
643;113;211;219;land;true;forest;1
644;168;173;183;land;false;desert;1
645;69;189;244;land;false;mountain;1
646;172;147;199;land;false;urban;1
647;123;208;192;land;false;plains;1
648;238;215;133;land;false;urban;1
649;204;71;252;land;false;forest;1
650;249;101;221;land;true;plains;1
651;234;170;136;land;true;desert;1
652;229;184;117;land;false;mountain;1
653;106;247;215;land;true;plains;1
654;132;192;225;land;false;forest;1
655;114;183;206;land;false;plains;1
656;205;171;248;land;false;plains;1
657;193;230;180;land;false;mountain;1
658;240;184;137;land;false;mountain;1
659;239;236;253;land;false;desert;1
660;244;207;84;land;false;hills;1
661;142;221;219;land;true;forest;1
662;245;216;144;land;false;urban;1
663;235;171;188;land;true;desert;1
664;97;219;242;land;false;forest;1
665;48;212;244;land;false;forest;1
666;232;69;213;land;false;desert;1
667;178;165;165;land;false;plains;1
668;211;171;180;land;true;desert;1
669;228;78;200;land;false;forest;1
670;223;231;185;land;false;desert;1
671;195;228;100;land;false;forest;1
672;114;206;254;land;false;desert;1
673;200;236;110;land;false;mountain;1
674;183;146;193;land;false;forest;1
675;170;248;168;land;false;mountain;1
676;110;223;247;land;false;forest;1
677;113;168;249;land;false;desert;1
678;158;249;130;land;false;desert;1
679;229;228;166;land;false;desert;1
680;169;238;234;land;false;forest;1
681;247;96;246;land;false;plains;1
682;140;253;201;land;false;desert;1
683;241;92;168;land;false;plains;1
684;247;230;205;land;false;plains;1
685;221;109;243;land;false;mountain;1
686;126;235;175;land;false;forest;1
687;222;197;200;land;false;plains;1
688;235;199;75;land;true;desert;1
689;128;230;163;land;false;forest;1
690;252;85;206;land;false;marsh;1
691;239;200;216;land;false;plains;1
692;192;172;252;land;true;desert;1
693;221;115;200;land;true;plains;1
694;57;244;254;land;false;mountain;1
695;103;207;211;land;false;urban;1
696;250;169;198;land;false;desert;1
697;204;153;226;land;true;forest;1
698;201;223;221;land;true;desert;1
699;253;247;2;land;false;desert;1
700;216;240;252;land;false;hills;1
701;188;219;221;land;true;forest;1
702;148;252;233;land;false;urban;1
703;103;223;251;land;false;desert;1
704;184;251;185;land;false;urban;1
705;161;235;136;land;false;desert;1
706;253;207;217;land;false;mountain;1
707;226;238;247;land;false;forest;1
708;197;246;140;land;false;desert;1
709;106;220;175;land;false;mountain;1
710;190;210;246;land;false;forest;1
711;63;214;234;land;true;plains;1
712;95;245;193;land;false;mountain;1
713;249;186;189;land;false;desert;1
714;246;215;165;land;false;plains;1
715;210;156;244;land;false;plains;1
716;252;84;220;land;false;forest;1
717;88;191;254;land;false;hills;1
718;218;145;252;land;false;plains;1
719;73;231;198;land;false;desert;1
720;221;223;167;land;false;plains;1
721;162;210;205;land;true;marsh;1
722;73;237;221;land;false;urban;1
723;246;232;174;land;false;forest;1
724;216;110;202;land;false;forest;1
725;204;180;242;land;true;desert;1
726;146;212;218;land;true;plains;1
727;220;237;236;land;true;desert;1
728;229;121;226;land;false;desert;1
729;181;83;251;land;false;urban;1
730;248;98;237;land;false;forest;1
731;222;221;217;land;false;hills;1
732;200;188;230;land;false;marsh;1
733;246;157;148;land;false;mountain;1
734;218;200;84;land;false;forest;1
735;80;181;250;land;false;forest;1
736;214;226;90;land;false;plains;1
737;187;177;177;land;true;desert;1
738;136;246;222;land;false;marsh;1
739;149;250;224;land;true;forest;1
740;246;230;83;land;false;urban;1
741;241;226;97;land;false;plains;1
742;126;227;219;land;false;desert;1
743;155;214;208;land;false;plains;1
744;203;239;225;land;true;plains;1
745;240;177;137;land;false;desert;1
746;210;240;162;land;false;forest;1
747;231;154;168;land;false;marsh;1
748;232;215;98;land;false;hills;1
749;225;93;206;land;false;desert;1
750;218;167;125;land;false;desert;1
751;181;145;217;land;false;mountain;1
752;249;115;188;land;true;desert;1
753;232;203;211;land;false;urban;1
754;231;237;158;land;true;hills;1
755;109;242;218;land;false;hills;1
756;74;244;189;land;false;desert;1
757;218;219;93;land;false;forest;1
758;165;164;239;land;false;mountain;1
759;246;63;252;land;false;hills;1
760;116;231;234;land;true;plains;1
761;121;228;234;land;false;forest;1
762;236;250;145;land;false;desert;1
763;212;153;161;land;true;desert;1
764;97;185;231;land;false;forest;1
765;240;72;199;land;false;plains;1
766;197;158;181;land;false;desert;1
767;214;213;167;land;false;mountain;1
768;235;113;235;land;false;desert;1
769;188;117;212;land;false;forest;1
770;240;60;252;land;false;plains;1
771;234;236;111;land;false;plains;1
772;147;190;248;land;false;mountain;1
773;246;103;214;land;false;forest;1
774;207;103;216;land;false;forest;1
775;248;222;252;land;false;mountain;1
776;251;114;169;land;false;marsh;1
777;251;174;112;land;false;desert;1
778;239;227;61;land;false;forest;1
779;160;123;227;land;false;plains;1
780;221;166;157;land;false;hills;1
781;147;239;172;land;false;forest;1
782;159;212;246;land;false;desert;1
783;212;81;217;land;true;desert;1
784;247;112;165;land;true;plains;1
785;155;170;238;land;false;hills;1
786;134;134;249;land;false;forest;1
787;139;164;234;land;true;plains;1
788;167;181;170;land;false;urban;1
789;189;129;209;land;false;urban;1
790;178;183;205;land;false;desert;1
791;233;189;82;land;false;desert;1
792;247;249;185;land;false;forest;1
793;145;225;235;land;false;marsh;1
794;167;97;243;land;false;mountain;1
795;181;167;238;land;true;desert;1
796;103;250;253;land;true;desert;1
797;167;154;242;land;false;desert;1
798;139;201;194;land;false;urban;1
799;126;246;242;land;false;plains;1
800;230;232;42;land;false;plains;1
801;194;212;230;land;false;mountain;1
802;169;119;223;land;false;mountain;1
803;247;55;237;land;false;forest;1
804;244;203;160;land;true;desert;1
805;123;225;157;land;false;mountain;1
806;18;244;247;land;false;forest;1
807;142;251;154;land;false;mountain;1
808;236;84;246;land;false;hills;1
809;240;250;122;land;false;hills;1
810;233;113;227;land;false;forest;1
811;168;168;212;land;false;plains;1
812;172;194;254;land;false;desert;1
813;226;200;111;land;true;plains;1
