109;fuel_silo;1917.00;9.70;1799.00;2.50;0
109;radar_station;1884.00;9.70;1804.00;4.70;0
109;nuclear_reactor_spawn;1950.00;9.70;1812.00;2.20;0
109;special_project_facility_spawn;1926.00;9.70;1803.00;3.02;0
109;special_project_facility_spawn;1879.00;9.78;1818.00;1.51;0
109;special_project_facility_spawn;1916.00;9.70;1788.00;3.01;0
109;special_project_facility_spawn;1867.00;9.70;1828.00;5.93;0
109;special_project_facility_spawn;1904.00;10.03;1803.00;0.13;0
109;special_project_facility_spawn;1946.00;9.70;1833.00;2.51;0
109;special_project_facility_spawn;1816.00;9.70;1821.00;4.21;0
109;special_project_facility_spawn;1891.00;9.70;1782.00;3.27;0
109;rocket_site_spawn;1822.00;9.70;1819.00;5.07;0
109;naval_base_spawn;1959.00;9.70;1795.00;1.35;8742
109;naval_base_spawn;1949.00;9.70;1836.00;-4.09;4999
109;naval_base_spawn;1896.00;9.70;1767.00;-0.53;10102
109;naval_base_spawn;1806.00;9.50;1812.00;-1.16;10056
109;naval_base_spawn;1879.00;9.50;1762.00;0.46;10102
109;naval_base_spawn;1857.00;9.50;1791.00;-0.71;6536
109;naval_base_spawn;1848.00;9.70;1847.00;-2.80;10000
109;naval_base_spawn;1923.00;9.70;1839.00;-3.81;9554
109;floating_harbor;1833.35;9.50;1797.41;-2.80;35
109;floating_harbor;1855.44;9.50;1783.69;-3.85;52
109;floating_harbor;1928.68;9.50;1784.84;-3.64;1030
109;floating_harbor;1900.85;9.50;1845.90;0.17;1115
109;floating_harbor;1958.70;9.50;1835.07;-0.95;1916
109;floating_harbor;1876.00;9.50;1844.60;-1.03;1928
109;floating_harbor;1885.13;9.50;1756.74;-2.68;2356
109;floating_harbor;1918.27;9.50;1771.39;-2.29;3156
293;arms_factory;2057.00;9.70;1887.00;6.26;0
293;arms_factory;2058.00;9.70;1878.00;5.37;0
293;arms_factory;2061.00;9.70;1895.00;4.61;0
293;arms_factory;2076.00;9.70;1888.00;3.24;0
293;arms_factory;2037.00;9.70;1855.00;2.44;0
293;arms_factory;2037.00;9.70;1858.00;3.24;0
293;industrial_complex;2049.00;9.70;1900.00;1.36;0
293;industrial_complex;2036.00;9.70;1862.00;0.29;0
293;industrial_complex;2087.00;9.70;1865.00;0.46;0
293;industrial_complex;2050.00;9.70;1882.00;2.61;0
293;industrial_complex;2067.00;9.70;1855.00;6.04;0
293;industrial_complex;2057.00;9.70;1866.00;4.84;0
293;air_base;2038.00;9.70;1857.00;0.79;0
293;supply_node;2061.00;9.70;1893.00;1.94;0
293;supply_node;2042.00;9.70;1863.00;5.74;0
293;supply_node;2073.00;9.70;1865.00;0.58;0
293;bunker;2073.00;9.70;1863.00;2.69;0
293;bunker;2049.00;9.70;1900.00;4.29;0
293;bunker;2059.00;9.70;1857.00;1.52;0
293;coastal_bunker;2072.00;9.50;1851.00;-0.39;0
293;coastal_bunker;2051.00;9.70;1914.00;-2.68;0
293;coastal_bunker;2051.00;9.50;1854.00;0.79;0
293;stronghold_network;2087.00;9.70;1864.00;1.68;0
293;dockyard;2052.00;9.70;1911.00;-2.68;0
293;anti_air_building;2075.00;9.70;1882.00;4.50;0
293;anti_air_building;2063.00;9.70;1859.00;0.80;0
293;anti_air_building;2052.00;9.70;1860.00;0.12;0
293;synthetic_refinery;2083.00;9.70;1868.00;1.97;0
293;fuel_silo;2057.00;9.70;1894.00;1.91;0
293;radar_station;2057.00;9.70;1880.00;0.53;0
293;nuclear_reactor_spawn;2043.00;9.70;1872.00;4.23;0
293;special_project_facility_spawn;2085.00;9.70;1868.00;0.76;0
293;special_project_facility_spawn;2054.00;9.70;1865.00;2.70;0
293;special_project_facility_spawn;2056.00;9.70;1891.00;0.01;0
293;rocket_site_spawn;2079.00;9.70;1853.00;0.35;0
293;naval_base_spawn;2089.00;9.70;1864.00;1.45;9996
293;naval_base_spawn;2050.00;9.70;1912.00;-2.68;9949
293;naval_base_spawn;2027.00;9.70;1864.00;-1.70;9685
293;floating_harbor;2072.61;9.50;1906.27;-0.72;888
293;floating_harbor;2036.99;9.50;1879.70;0.29;1487
293;floating_harbor;2065.31;9.50;1846.54;-3.54;1923
292;arms_factory;1790.00;9.70;1715.00;4.61;0
292;arms_factory;1781.00;9.70;1683.00;3.24;0
292;arms_factory;1785.00;9.70;1699.00;2.44;0
292;arms_factory;1793.00;9.70;1711.00;3.24;0
292;arms_factory;1781.00;9.70;1718.00;1.36;0
292;arms_factory;1784.00;9.70;1710.00;0.29;0
292;industrial_complex;1783.00;9.70;1693.00;0.46;0
292;industrial_complex;1788.00;9.73;1706.00;2.61;0
292;industrial_complex;1778.00;9.70;1696.00;6.04;0
292;industrial_complex;1783.00;9.70;1715.00;4.84;0
292;industrial_complex;1781.00;9.70;1714.00;0.79;0
292;industrial_complex;1794.00;9.70;1711.00;0.86;0
292;air_base;1777.00;9.70;1723.00;4.02;0
292;supply_node;1785.00;9.70;1705.00;0.58;0
292;bunker;1783.00;9.70;1685.00;2.69;0
292;coastal_bunker;1790.00;9.50;1688.00;0.46;0
292;stronghold_network;1790.00;9.70;1699.00;1.52;0
292;dockyard;1787.00;9.70;1685.00;0.46;0
292;anti_air_building;1783.00;9.70;1705.00;3.47;0
292;anti_air_building;1780.00;9.70;1706.00;2.18;0
292;anti_air_building;1793.00;9.70;1705.00;1.68;0
292;synthetic_refinery;1796.00;9.70;1700.00;1.93;0
292;fuel_silo;1798.00;9.70;1712.00;4.50;0
292;radar_station;1787.00;9.75;1703.00;3.91;0
292;nuclear_reactor_spawn;1778.00;9.70;1715.00;0.12;0
292;special_project_facility_spawn;1787.00;9.73;1701.00;1.97;0
292;rocket_site_spawn;1777.00;9.70;1700.00;1.91;0
292;naval_base_spawn;1780.00;9.50;1679.00;-0.21;6281
292;floating_harbor;1768.03;9.50;1703.30;-4.61;1730
291;arms_factory;1472.00;9.70;1875.00;3.24;0
291;arms_factory;1418.00;10.60;1864.00;2.44;0
291;arms_factory;1475.00;9.70;1881.00;3.24;0
291;arms_factory;1476.00;9.80;1835.00;1.36;0
291;arms_factory;1459.00;10.00;1853.00;0.29;0
291;arms_factory;1473.00;9.70;1868.00;0.46;0
291;industrial_complex;1443.00;10.20;1846.00;2.61;0
291;industrial_complex;1454.00;9.70;1885.00;6.04;0
291;industrial_complex;1463.00;9.70;1835.00;4.84;0
291;industrial_complex;1429.00;10.95;1860.00;0.79;0
291;industrial_complex;1494.00;9.70;1867.00;0.86;0
291;industrial_complex;1439.00;10.43;1851.00;4.02;0
291;air_base;1466.00;9.78;1866.00;2.44;0
291;supply_node;1413.00;9.93;1851.00;3.56;0
291;supply_node;1482.00;9.73;1838.00;5.23;0
291;supply_node;1443.00;10.57;1869.00;4.94;0
291;supply_node;1436.00;9.70;1896.00;0.90;0
291;supply_node;1474.00;9.70;1872.00;5.03;0
291;supply_node;1414.00;9.70;1879.00;2.10;0
291;supply_node;1450.00;9.90;1839.00;2.82;0
291;bunker;1456.00;9.70;1826.00;1.93;0
291;bunker;1418.00;9.85;1875.00;4.50;0
291;bunker;1425.00;10.20;1849.00;0.80;0
291;bunker;1434.00;11.00;1863.00;0.12;0
291;bunker;1435.00;9.70;1898.00;1.97;0
291;bunker;1468.00;9.70;1856.00;1.91;0
291;bunker;1489.00;9.70;1829.00;1.57;0
291;coastal_bunker;1468.00;9.70;1890.00;-2.87;0
291;coastal_bunker;1495.00;9.70;1825.00;0.98;0
291;coastal_bunker;1414.00;9.50;1892.00;-3.14;0
291;coastal_bunker;1397.00;9.50;1846.00;-1.45;0
291;coastal_bunker;1461.00;9.50;1821.00;0.36;0
291;coastal_bunker;1421.00;9.70;1908.00;-2.17;0
291;stronghold_network;1471.00;9.70;1867.00;1.57;0
291;dockyard;1395.00;9.50;1846.00;-1.45;0
291;anti_air_building;1491.00;9.70;1826.00;0.08;0
291;anti_air_building;1431.00;9.78;1882.00;4.35;0
291;anti_air_building;1433.00;10.18;1872.00;3.10;0
291;synthetic_refinery;1407.00;9.70;1846.00;4.99;0
291;fuel_silo;1404.00;9.70;1871.00;1.85;0
291;radar_station;1446.00;10.73;1866.00;1.50;0
291;nuclear_reactor_spawn;1480.00;9.70;1837.00;0.76;0
291;special_project_facility_spawn;1409.00;9.70;1883.00;5.26;0
291;special_project_facility_spawn;1430.00;9.70;1903.00;0.34;0
291;special_project_facility_spawn;1463.00;9.70;1889.00;0.18;0
291;special_project_facility_spawn;1412.00;9.70;1841.00;1.71;0
291;special_project_facility_spawn;1472.00;9.70;1829.00;3.29;0
291;special_project_facility_spawn;1450.00;9.70;1886.00;1.94;0
291;special_project_facility_spawn;1453.00;10.30;1854.00;5.71;0
291;rocket_site_spawn;1431.00;10.65;1855.00;3.62;0
291;naval_base_spawn;1476.00;9.50;1819.00;-0.21;6993
291;naval_base_spawn;1493.00;9.70;1868.00;-4.33;9991
291;naval_base_spawn;1414.00;9.50;1895.00;-3.14;9111
291;naval_base_spawn;1441.00;9.70;1904.00;-4.39;9468
291;naval_base_spawn;1425.00;9.50;1836.00;0.24;9674
291;naval_base_spawn;1455.00;9.50;1823.00;0.36;9106
291;floating_harbor;1417.70;9.50;1832.21;-2.90;507
291;floating_harbor;1502.82;9.50;1824.12;-2.16;553
291;floating_harbor;1454.64;9.50;1902.21;-1.25;2589
291;floating_harbor;1490.50;9.50;1878.60;-1.19;2946
291;floating_harbor;1400.27;9.50;1882.92;1.29;3229
291;floating_harbor;1433.82;9.50;1824.29;-3.97;3233
294;arms_factory;2311.00;10.25;1811.00;0.79;0
294;arms_factory;2320.00;9.80;1802.00;0.86;0
294;arms_factory;2263.00;9.70;1807.00;4.02;0
294;arms_factory;2310.00;10.05;1811.00;2.44;0
294;arms_factory;2299.00;9.90;1807.00;2.69;0
294;arms_factory;2318.00;9.82;1824.00;4.29;0
294;industrial_complex;2344.00;9.70;1829.00;1.52;0
294;industrial_complex;2330.00;9.73;1836.00;3.30;0
294;industrial_complex;2278.00;9.70;1797.00;3.47;0
294;industrial_complex;2252.00;9.70;1807.00;2.18;0
294;industrial_complex;2336.00;9.70;1847.00;1.68;0
294;industrial_complex;2290.00;9.70;1793.00;1.93;0
294;air_base;2338.00;9.85;1835.00;4.50;0
294;supply_node;2308.00;9.88;1818.00;3.91;0
294;supply_node;2336.00;9.98;1832.00;0.30;0
294;supply_node;2278.00;9.70;1805.00;4.81;0
294;supply_node;2247.00;9.70;1798.00;4.18;0
294;supply_node;2321.00;9.75;1800.00;0.53;0
294;bunker;2333.00;9.70;1814.00;4.23;0
294;bunker;2306.00;9.70;1831.00;0.76;0
294;bunker;2241.00;9.70;1803.00;2.70;0
294;bunker;2281.00;9.70;1809.00;0.01;0
294;bunker;2323.00;9.70;1796.00;0.35;0
294;coastal_bunker;2312.00;9.70;1838.00;-3.46;0
294;coastal_bunker;2346.00;9.70;1825.00;1.07;0
294;coastal_bunker;2318.00;9.50;1791.00;0.52;0
294;coastal_bunker;2236.00;9.50;1795.00;0.10;0
294;coastal_bunker;2285.00;9.50;1791.00;0.07;0
294;stronghold_network;2257.00;9.70;1805.00;3.10;0
294;dockyard;2307.00;9.70;1834.00;-2.88;0
294;anti_air_building;2262.00;9.70;1790.00;1.85;0
294;anti_air_building;2291.00;9.70;1794.00;2.20;0
294;anti_air_building;2304.00;9.70;1830.00;0.76;0
294;synthetic_refinery;2274.00;9.80;1803.00;5.26;0
294;fuel_silo;2332.00;10.00;1832.00;0.34;0
294;radar_station;2290.00;9.70;1817.00;4.98;0
294;nuclear_reactor_spawn;2294.00;9.70;1813.00;1.71;0
294;special_project_facility_spawn;2321.00;9.70;1839.00;3.29;0
294;special_project_facility_spawn;2327.00;9.70;1846.00;1.94;0
294;special_project_facility_spawn;2252.00;9.70;1787.00;5.71;0
294;special_project_facility_spawn;2311.00;9.70;1794.00;3.62;0
294;special_project_facility_spawn;2286.00;9.70;1819.00;3.37;0
294;rocket_site_spawn;2333.00;9.73;1841.00;6.18;0
294;naval_base_spawn;2282.00;9.70;1820.00;-3.34;10040
294;naval_base_spawn;2355.00;9.50;1842.00;-4.15;7839
294;naval_base_spawn;2305.00;9.50;1834.00;-2.88;9307
294;naval_base_spawn;2304.00;9.50;1791.00;-1.06;10080
294;naval_base_spawn;2261.00;9.50;1787.00;0.10;6668
294;floating_harbor;2302.20;9.50;1839.76;0.26;379
294;floating_harbor;2353.15;9.50;1822.65;-2.07;623
294;floating_harbor;2263.05;9.50;1819.95;0.79;2478
294;floating_harbor;2248.70;9.50;1781.03;-3.04;2516
294;floating_harbor;2328.47;9.50;1786.92;-2.62;3239
295;arms_factory;2361.00;9.70;1926.00;2.69;0
295;arms_factory;2314.00;9.78;1928.00;4.29;0
295;arms_factory;2355.00;9.73;1930.00;1.52;0
295;arms_factory;2341.00;10.30;1919.00;3.30;0
295;arms_factory;2346.00;10.12;1923.00;3.47;0
295;arms_factory;2312.00;9.70;1916.00;2.18;0
295;industrial_complex;2304.00;9.70;1914.00;1.68;0
295;industrial_complex;2341.00;9.88;1935.00;1.93;0
295;industrial_complex;2375.00;9.70;1913.00;4.50;0
295;industrial_complex;2326.00;9.70;1951.00;0.80;0
295;industrial_complex;2325.00;10.18;1937.00;0.12;0
295;industrial_complex;2326.00;9.70;1904.00;1.97;0
295;air_base;2388.00;9.70;1891.00;1.91;0
295;supply_node;2371.00;10.18;1901.00;0.53;0
295;supply_node;2344.00;10.12;1927.00;5.60;0
295;supply_node;2312.00;9.78;1927.00;6.11;0
295;supply_node;2335.00;9.70;1902.00;0.50;0
295;supply_node;2321.00;9.88;1949.00;6.07;0
295;bunker;2354.00;10.65;1911.00;0.35;0
295;bunker;2361.00;9.70;1926.00;4.07;0
295;bunker;2334.00;9.70;1948.00;1.57;0
295;bunker;2352.00;10.62;1906.00;0.33;0
295;bunker;2305.00;9.70;1931.00;0.08;0
295;coastal_bunker;2354.00;9.50;1886.00;-0.64;0
295;coastal_bunker;2338.00;9.50;1888.00;0.17;0
295;coastal_bunker;2298.00;9.50;1923.00;-1.65;0
295;coastal_bunker;2335.00;9.70;1949.00;-4.25;0
295;coastal_bunker;2360.00;9.70;1933.00;-4.07;0
295;stronghold_network;2366.00;10.20;1896.00;0.76;0
295;dockyard;2379.00;9.70;1916.00;-3.66;0
295;anti_air_building;2332.00;9.70;1894.00;0.34;0
295;anti_air_building;2309.00;9.70;1917.00;0.18;0
295;anti_air_building;2308.00;9.70;1951.00;1.71;0
295;synthetic_refinery;2377.00;9.93;1904.00;3.29;0
295;fuel_silo;2338.00;10.53;1928.00;1.94;0
295;radar_station;2348.00;10.12;1923.00;2.14;0
295;nuclear_reactor_spawn;2327.00;9.70;1902.00;3.62;0
295;special_project_facility_spawn;2372.00;9.93;1892.00;3.37;0
295;special_project_facility_spawn;2347.00;10.15;1903.00;6.18;0
295;special_project_facility_spawn;2341.00;9.70;1941.00;0.01;0
295;special_project_facility_spawn;2307.00;9.70;1925.00;3.70;0
295;special_project_facility_spawn;2310.00;9.70;1950.00;4.45;0
295;rocket_site_spawn;2311.00;9.70;1948.00;1.24;0
295;naval_base_spawn;2381.00;9.70;1914.00;-3.66;9958
295;naval_base_spawn;2354.00;9.70;1936.00;-4.07;4879
295;naval_base_spawn;2303.00;9.50;1942.00;-1.65;4835
295;naval_base_spawn;2353.00;9.50;1886.00;0.72;7552
295;naval_base_spawn;2318.00;9.70;1958.00;-2.50;6272
295;floating_harbor;2382.47;9.50;1921.08;-0.52;238
295;floating_harbor;2361.60;9.50;1940.20;-0.93;484
295;floating_harbor;2293.02;9.50;1928.58;1.49;1460
295;floating_harbor;2314.16;9.50;1897.53;-4.50;1713
295;floating_harbor;2335.26;9.50;1956.13;-1.11;3227
296;arms_factory;2494.00;9.70;1862.00;3.30;0
296;arms_factory;2499.00;9.70;1884.00;3.47;0
296;arms_factory;2488.00;9.70;1853.00;2.18;0
296;arms_factory;2499.00;9.70;1861.00;1.68;0
296;arms_factory;2494.00;9.75;1873.00;1.93;0
296;arms_factory;2479.00;10.03;1870.00;4.50;0
296;industrial_complex;2467.00;9.82;1853.00;0.80;0
296;industrial_complex;2481.00;9.73;1859.00;0.12;0
296;industrial_complex;2470.00;9.78;1855.00;1.97;0
296;industrial_complex;2496.00;9.70;1891.00;1.91;0
296;industrial_complex;2497.00;9.70;1880.00;1.57;0
296;industrial_complex;2472.00;9.75;1872.00;4.23;0
296;air_base;2477.00;9.70;1878.00;0.76;0
296;supply_node;2487.00;9.82;1880.00;0.50;0
296;supply_node;2464.00;9.73;1853.00;6.07;0
296;supply_node;2490.00;9.70;1860.00;5.99;0
296;bunker;2465.00;9.73;1851.00;4.07;0
296;bunker;2491.00;9.85;1872.00;1.57;0
296;bunker;2488.00;9.70;1854.00;0.33;0
296;coastal_bunker;2501.00;9.70;1870.00;-3.97;0
296;coastal_bunker;2450.00;9.50;1849.00;-1.05;0
296;coastal_bunker;2503.00;9.70;1884.00;-4.43;0
296;stronghold_network;2499.00;9.70;1880.00;4.99;0
296;dockyard;2455.00;9.70;1841.00;-1.05;0
296;anti_air_building;2498.00;9.70;1889.00;2.20;0
296;anti_air_building;2486.00;9.95;1867.00;0.76;0
296;anti_air_building;2499.00;9.70;1890.00;5.26;0
296;synthetic_refinery;2464.00;9.70;1852.00;0.34;0
296;fuel_silo;2476.00;9.80;1856.00;0.18;0
296;radar_station;2474.00;10.03;1868.00;1.54;0
296;nuclear_reactor_spawn;2479.00;9.70;1849.00;3.29;0
296;special_project_facility_spawn;2462.00;9.70;1846.00;1.94;0
296;special_project_facility_spawn;2478.00;9.73;1876.00;5.71;0
296;special_project_facility_spawn;2491.00;9.70;1858.00;3.62;0
296;rocket_site_spawn;2504.00;9.70;1885.00;3.37;0
296;naval_base_spawn;2453.00;9.70;1851.00;-1.05;10017
296;naval_base_spawn;2504.00;9.70;1893.00;-4.43;6876
296;naval_base_spawn;2501.00;9.70;1859.00;0.79;9365
296;floating_harbor;2474.69;9.50;1890.56;0.86;678
296;floating_harbor;2442.00;9.50;1843.00;-4.47;2396
296;floating_harbor;2500.95;9.50;1849.05;-2.36;3232
298;arms_factory;2817.00;9.70;1703.00;0.80;0
298;arms_factory;2813.00;9.70;1673.00;0.12;0
298;arms_factory;2814.00;9.70;1686.00;1.97;0
298;arms_factory;2815.00;9.70;1673.00;1.91;0
298;arms_factory;2823.00;9.70;1678.00;1.57;0
298;arms_factory;2817.00;9.70;1672.00;4.23;0
298;industrial_complex;2817.00;9.70;1689.00;0.76;0
298;industrial_complex;2805.00;9.70;1681.00;2.70;0
298;industrial_complex;2806.00;9.70;1696.00;0.01;0
298;industrial_complex;2806.00;9.70;1690.00;0.35;0
298;industrial_complex;2800.00;9.70;1674.00;4.07;0
298;industrial_complex;2814.00;9.70;1696.00;1.57;0
298;air_base;2801.00;9.70;1662.00;0.33;0
298;supply_node;2809.00;9.70;1694.00;2.36;0
298;supply_node;2799.00;9.70;1663.00;6.08;0
298;supply_node;2813.00;9.70;1677.00;5.67;0
298;bunker;2811.00;9.70;1669.00;4.99;0
298;bunker;2788.00;9.70;1664.00;1.85;0
298;bunker;2802.00;9.70;1690.00;2.20;0
298;coastal_bunker;2823.00;9.70;1683.00;-4.10;0
298;coastal_bunker;2784.00;9.50;1667.00;-1.39;0
298;coastal_bunker;2809.00;9.50;1705.00;-2.86;0
298;stronghold_network;2797.00;9.70;1658.00;0.18;0
298;dockyard;2820.00;9.70;1695.00;-4.53;0
298;anti_air_building;2807.00;9.70;1690.00;3.29;0
298;anti_air_building;2820.00;9.70;1681.00;1.94;0
298;anti_air_building;2821.00;9.70;1682.00;5.71;0
298;synthetic_refinery;2809.00;9.70;1676.00;3.62;0
298;fuel_silo;2809.00;9.70;1686.00;3.37;0
298;radar_station;2805.00;9.70;1678.00;2.79;0
298;nuclear_reactor_spawn;2801.00;9.70;1655.00;0.01;0
298;special_project_facility_spawn;2790.00;9.70;1668.00;3.70;0
298;special_project_facility_spawn;2816.00;9.70;1688.00;4.45;0
298;special_project_facility_spawn;2804.00;9.70;1689.00;1.24;0
298;rocket_site_spawn;2811.00;9.70;1676.00;4.49;0
298;naval_base_spawn;2799.00;9.70;1687.00;-1.00;6314
298;naval_base_spawn;2812.00;9.70;1650.00;0.79;9582
298;naval_base_spawn;2824.00;9.70;1678.00;-4.10;10153
298;floating_harbor;2805.08;9.50;1707.73;0.28;221
298;floating_harbor;2781.11;9.50;1659.75;-4.53;844
298;floating_harbor;2828.73;9.50;1688.01;-0.96;3268
297;arms_factory;2918.00;9.78;1564.00;0.12;0
297;arms_factory;2925.00;9.90;1522.00;1.97;0
297;arms_factory;2924.00;10.03;1524.00;1.91;0
297;arms_factory;2937.00;9.70;1584.00;1.57;0
297;arms_factory;2951.00;9.70;1572.00;4.23;0
297;arms_factory;2948.00;9.75;1559.00;0.76;0
297;industrial_complex;2933.00;10.00;1538.00;2.70;0
297;industrial_complex;2948.00;9.70;1535.00;0.01;0
297;industrial_complex;2942.00;9.85;1537.00;0.35;0
297;industrial_complex;2919.00;9.70;1510.00;4.07;0
297;industrial_complex;2894.00;9.70;1551.00;1.57;0
297;industrial_complex;2949.00;9.70;1519.00;0.33;0
297;air_base;2927.00;10.05;1548.00;0.08;0
297;supply_node;2892.00;9.70;1540.00;6.08;0
297;supply_node;2927.00;9.75;1519.00;5.67;0
297;supply_node;2948.00;9.73;1540.00;3.71;0
297;supply_node;2920.00;9.88;1550.00;0.44;0
297;supply_node;2940.00;9.73;1571.00;1.50;0
297;supply_node;2917.00;9.70;1584.00;0.28;0
297;bunker;2914.00;9.88;1536.00;5.26;0
297;bunker;2922.00;9.70;1508.00;0.34;0
297;bunker;2954.00;9.70;1558.00;0.18;0
297;bunker;2924.00;9.70;1592.00;1.71;0
297;bunker;2904.00;9.70;1533.00;3.29;0
297;bunker;2946.00;9.90;1561.00;1.94;0
297;coastal_bunker;2957.00;9.70;1525.00;0.57;0
297;coastal_bunker;2884.00;9.50;1552.00;-2.16;0
297;coastal_bunker;2924.00;9.50;1506.00;0.54;0
297;coastal_bunker;2960.00;9.70;1570.00;-4.39;0
297;coastal_bunker;2903.00;9.70;1559.00;-2.17;0
297;coastal_bunker;2910.00;9.50;1591.00;-1.43;0
297;stronghold_network;2955.00;9.70;1526.00;4.45;0
297;dockyard;2876.00;9.50;1541.00;-1.68;0
297;anti_air_building;2914.00;9.85;1542.00;4.49;0
297;anti_air_building;2938.00;9.85;1570.00;0.23;0
297;anti_air_building;2951.00;9.70;1528.00;1.84;0
297;synthetic_refinery;2915.00;9.75;1522.00;0.81;0
297;fuel_silo;2914.00;9.73;1530.00;1.87;0
297;radar_station;2915.00;9.82;1553.00;1.33;0
297;nuclear_reactor_spawn;2925.00;9.70;1585.00;3.30;0
297;special_project_facility_spawn;2879.00;9.70;1543.00;1.99;0
297;special_project_facility_spawn;2908.00;9.90;1546.00;2.05;0
297;special_project_facility_spawn;2943.00;9.70;1522.00;4.69;0
297;special_project_facility_spawn;2936.00;9.70;1586.00;5.73;0
297;special_project_facility_spawn;2913.00;9.70;1593.00;4.34;0
297;special_project_facility_spawn;2945.00;9.85;1550.00;3.26;0
297;rocket_site_spawn;2891.00;9.70;1546.00;5.13;0
297;naval_base_spawn;2909.00;9.70;1565.00;-2.17;8729
297;naval_base_spawn;2955.00;9.70;1532.00;-3.99;10235
297;naval_base_spawn;2933.00;9.50;1510.00;0.54;7030
297;naval_base_spawn;2878.00;9.70;1549.00;-2.16;10231
297;naval_base_spawn;2915.00;9.70;1600.00;-3.00;8435
297;naval_base_spawn;2940.00;9.70;1584.00;-2.96;9388
297;floating_harbor;2892.00;9.50;1525.00;-3.14;111
297;floating_harbor;2936.60;9.50;1503.00;-2.60;1156
297;floating_harbor;2961.27;9.50;1551.61;-0.85;1823
297;floating_harbor;2898.23;9.50;1564.97;0.97;2118
297;floating_harbor;2958.64;9.50;1577.21;-1.25;2916
297;floating_harbor;2903.07;9.50;1582.01;-4.57;3143
299;arms_factory;4201.00;9.80;1193.00;0.01;0
299;arms_factory;4212.00;9.70;1156.00;0.35;0
299;arms_factory;4221.00;9.70;1226.00;4.07;0
299;arms_factory;4189.00;9.70;1206.00;1.57;0
299;arms_factory;4174.00;9.70;1184.00;0.33;0
299;arms_factory;4161.00;9.70;1190.00;0.08;0
299;industrial_complex;4198.00;9.70;1152.00;4.35;0
299;industrial_complex;4204.00;9.70;1225.00;3.10;0
299;industrial_complex;4212.00;9.75;1178.00;4.99;0
299;industrial_complex;4210.00;9.70;1158.00;1.85;0
299;industrial_complex;4200.00;9.78;1174.00;2.20;0
299;industrial_complex;4180.00;9.70;1182.00;0.76;0
299;air_base;4208.00;9.95;1190.00;5.26;0
299;supply_node;4205.00;9.70;1209.00;4.51;0
299;supply_node;4185.00;9.70;1181.00;4.98;0
299;supply_node;4217.00;9.70;1173.00;1.54;0
299;supply_node;4199.00;9.70;1154.00;0.66;0
299;supply_node;4225.00;9.73;1205.00;4.89;0
299;supply_node;4164.00;9.70;1193.00;2.14;0
299;bunker;4222.00;9.70;1226.00;3.62;0
299;bunker;4224.00;9.70;1194.00;3.37;0
299;bunker;4221.00;9.70;1165.00;6.18;0
299;bunker;4202.00;9.95;1164.00;0.01;0
299;bunker;4176.00;9.70;1194.00;3.70;0
299;bunker;4161.00;9.70;1184.00;4.45;0
299;coastal_bunker;4182.00;9.50;1161.00;-1.76;0
